condition,case,variant,episode,seed,assignment_mode,defender_id,target_index,target_id,idbo_best_cost,idbo_repaired_cost,idbo_runtime_ms,idbo_final_disagreement,repair_moves
formal_ablation_full_case1,case1,full,28,98095,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,28,98095,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,29,98096,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,30,98097,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,31,98098,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,32,98099,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_full_case1,case1,full,33,98100,fixed,19,3,23,nan,nan,0.0,nan,0
