condition,case,variant,episode,seed,assignment_mode,defender_id,target_index,target_id,idbo_best_cost,idbo_repaired_cost,idbo_runtime_ms,idbo_final_disagreement,repair_moves
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,29,99029,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,30,99030,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,31,99031,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,32,99032,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,33,99033,fixed,19,3,23,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,0,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,1,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,2,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,3,3,23,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,4,4,24,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,5,5,25,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,6,6,26,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,7,7,27,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,8,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,9,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,10,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,11,3,23,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,12,4,24,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,13,5,25,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,14,6,26,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,15,7,27,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,16,0,20,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,17,1,21,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,18,2,22,nan,nan,0.0,nan,0
formal_ablation_no_gru_case2,case2,no_gru,34,99034,fixed,19,3,23,nan,nan,0.0,nan,0
